question_id,forecast_source,forecast_version,option,probability,forecast_date
bfg_q20,bioscancast,2026-08-19,12 to 14,0.22,2026-08-19
bfg_q20,bioscancast,2026-08-19,15 to 17,0.12000000000000001,2026-08-19
bfg_q20,bioscancast,2026-08-19,18 or more,0.05999999999999997,2026-08-19
bfg_q20,bioscancast_baseline,2026-08-19,8 or fewer,0.25,2026-08-19
bfg_q20,bioscancast_baseline,2026-08-19,9 to 11,0.35,2026-08-19
bfg_q20,bioscancast_baseline,2026-08-19,12 to 14,0.2,2026-08-19
bfg_q20,bioscancast_baseline,2026-08-19,15 to 17,0.1,2026-08-19
bfg_q20,bioscancast_baseline,2026-08-19,18 or more,0.1,2026-08-19
bfg_q21,bioscancast,2026-08-19,YES,0.0302013422818792,2026-08-19
bfg_q21,bioscancast,2026-08-19,NO,0.9697986577181208,2026-08-19
bfg_q21,bioscancast_baseline,2026-08-19,YES,0.3,2026-08-19
bfg_q21,bioscancast_baseline,2026-08-19,NO,0.7,2026-08-19
bfg_q22,bioscancast,2026-08-19,15 or fewer,0.9935552630694282,2026-08-19
bfg_q22,bioscancast,2026-08-19,16 to 30,0.005925090610930818,2026-08-19
bfg_q22,bioscancast,2026-08-19,31 to 50,0.0004225928330282616,2026-08-19
bfg_q22,bioscancast,2026-08-19,51 to 79,6.94802364893212e-05,2026-08-19
bfg_q22,bioscancast,2026-08-19,80 or more,2.757325012353703e-05,2026-08-19
bfg_q22,bioscancast_baseline,2026-08-19,15 or fewer,0.6,2026-08-19
bfg_q22,bioscancast_baseline,2026-08-19,16 to 30,0.2,2026-08-19
bfg_q22,bioscancast_baseline,2026-08-19,31 to 50,0.1,2026-08-19
bfg_q22,bioscancast_baseline,2026-08-19,51 to 79,0.05,2026-08-19
bfg_q22,bioscancast_baseline,2026-08-19,80 or more,0.05,2026-08-19
bfg_q23,bioscancast,2026-08-19,YES,0.9,2026-08-19
bfg_q23,bioscancast,2026-08-19,NO,0.1,2026-08-19
bfg_q23,bioscancast_baseline,2026-08-19,YES,0.6,2026-08-19
bfg_q23,bioscancast_baseline,2026-08-19,NO,0.4,2026-08-19
bfg_q24,bioscancast,2026-08-19,"under 250,000",0.1727816706853619,2026-08-19
bfg_q24,bioscancast,2026-08-19,"250,000 to 374,999",0.3005475107880602,2026-08-19
bfg_q24,bioscancast,2026-08-19,"375,000 to 524,999",0.2600985295155056,2026-08-19
bfg_q24,bioscancast,2026-08-19,"525,000 to 749,999",0.15667595857856126,2026-08-19
bfg_q24,bioscancast,2026-08-19,"750,000 or more",0.1098963304325111,2026-08-19
bfg_q24,bioscancast_baseline,2026-08-19,"under 250,000",0.4,2026-08-19
bfg_q24,bioscancast_baseline,2026-08-19,"250,000 to 374,999",0.3,2026-08-19
bfg_q24,bioscancast_baseline,2026-08-19,"375,000 to 524,999",0.15,2026-08-19
bfg_q24,bioscancast_baseline,2026-08-19,"525,000 to 749,999",0.1,2026-08-19
bfg_q24,bioscancast_baseline,2026-08-19,"750,000 or more",0.05,2026-08-19
bfg_q25,bioscancast,2026-08-19,"under 2,000",0.08014199458885023,2026-08-19
bfg_q25,bioscancast,2026-08-19,"2,000 to 2,999",0.1834793652649778,2026-08-19
bfg_q25,bioscancast,2026-08-19,"3,000 to 3,999",0.33654185007680576,2026-08-19
bfg_q25,bioscancast,2026-08-19,"4,000 to 5,499",0.24508429999605283,2026-08-19
bfg_q25,bioscancast,2026-08-19,"5,500 or more",0.15475249007331346,2026-08-19
bfg_q25,bioscancast_baseline,2026-08-19,"under 2,000",0.25,2026-08-19
bfg_q25,bioscancast_baseline,2026-08-19,"2,000 to 2,999",0.35,2026-08-19
bfg_q25,bioscancast_baseline,2026-08-19,"3,000 to 3,999",0.2,2026-08-19
bfg_q25,bioscancast_baseline,2026-08-19,"4,000 to 5,499",0.1,2026-08-19
bfg_q25,bioscancast_baseline,2026-08-19,"5,500 or more",0.1,2026-08-19
bfg_q1,bioscancast,2026-08-26,"under 2,500",0.10760953487770379,2026-08-26
bfg_q1,bioscancast,2026-08-26,"2,500 to 4,999",0.1927850574222864,2026-08-26
bfg_q1,bioscancast,2026-08-26,"5,000 to 9,999",0.3257905003978951,2026-08-26
bfg_q1,bioscancast,2026-08-26,"10,000 to 19,999",0.24112094018787525,2026-08-26
bfg_q1,bioscancast,2026-08-26,"20,000 or more",0.13269396711423945,2026-08-26
bfg_q1,bioscancast_baseline,2026-08-26,"under 2,500",0.25,2026-08-26
bfg_q1,bioscancast_baseline,2026-08-26,"2,500 to 4,999",0.35,2026-08-26
bfg_q1,bioscancast_baseline,2026-08-26,"5,000 to 9,999",0.2,2026-08-26
bfg_q1,bioscancast_baseline,2026-08-26,"10,000 to 19,999",0.1,2026-08-26
bfg_q1,bioscancast_baseline,2026-08-26,"20,000 or more",0.1,2026-08-26
bfg_q2,bioscancast,2026-08-26,under 750,0.00015390996586468446,2026-08-26
bfg_q2,bioscancast,2026-08-26,"750 to 1,499",0.0003201456302016009,2026-08-26
bfg_q2,bioscancast,2026-08-26,"1,500 to 2,999",0.0030909720748752497,2026-08-26
bfg_q2,bioscancast,2026-08-26,"3,000 to 4,999",0.9776350558069906,2026-08-26
bfg_q2,bioscancast,2026-08-26,"5,000 or more",0.018799916522067882,2026-08-26
bfg_q2,bioscancast_baseline,2026-08-26,under 750,0.2,2026-08-26
bfg_q2,bioscancast_baseline,2026-08-26,"750 to 1,499",0.3,2026-08-26
bfg_q2,bioscancast_baseline,2026-08-26,"1,500 to 2,999",0.25,2026-08-26
bfg_q2,bioscancast_baseline,2026-08-26,"3,000 to 4,999",0.15,2026-08-26
bfg_q2,bioscancast_baseline,2026-08-26,"5,000 or more",0.1,2026-08-26
bfg_q3,bioscancast,2026-08-26,YES,0.8006322871392494,2026-08-26
bfg_q3,bioscancast,2026-08-26,NO,0.19936771286075058,2026-08-26
bfg_q3,bioscancast_baseline,2026-08-26,YES,0.4,2026-08-26
bfg_q3,bioscancast_baseline,2026-08-26,NO,0.6,2026-08-26
bfg_q4,bioscancast,2026-08-26,exactly 1,0.9965680981341154,2026-08-26
bfg_q4,bioscancast,2026-08-26,2,0.0032444378994533835,2026-08-26
bfg_q4,bioscancast,2026-08-26,3,0.0001874639663763746,2026-08-26
bfg_q4,bioscancast,2026-08-26,4 or more,5.4814796296025965e-14,2026-08-26
bfg_q4,bioscancast_baseline,2026-08-26,exactly 1,0.4,2026-08-26
bfg_q4,bioscancast_baseline,2026-08-26,2,0.3,2026-08-26
bfg_q4,bioscancast_baseline,2026-08-26,3,0.2,2026-08-26
bfg_q4,bioscancast_baseline,2026-08-26,4 or more,0.1,2026-08-26
bfg_q5,bioscancast,2026-08-26,"trials ongoing, no efficacy results reported",0.2829462273259118,2026-08-26
bfg_q5,bioscancast,2026-08-26,interim efficacy results reported from any BVD vaccine or therapeutic trial,0.4009003107810285,2026-08-26
bfg_q5,bioscancast,2026-08-26,emergency use authorization or WHO emergency use listing granted for any BVD vaccine or therapeutic,0.2159283841978027,2026-08-26
bfg_q5,bioscancast,2026-08-26,vaccine or therapeutic deployed at scale in affected countries beyond the trials,0.10022507769525711,2026-08-26
bfg_q5,bioscancast_baseline,2026-08-26,"trials ongoing, no efficacy results reported",0.4,2026-08-26
bfg_q5,bioscancast_baseline,2026-08-26,interim efficacy results reported from any BVD vaccine or therapeutic trial,0.3,2026-08-26
bfg_q5,bioscancast_baseline,2026-08-26,emergency use authorization or WHO emergency use listing granted for any BVD vaccine or therapeutic,0.2,2026-08-26
bfg_q5,bioscancast_baseline,2026-08-26,vaccine or therapeutic deployed at scale in affected countries beyond the trials,0.1,2026-08-26
bfg_q6,bioscancast,2026-08-26,0 to 4,0.9996152217176851,2026-08-26
bfg_q6,bioscancast,2026-08-26,5 to 14,0.00037020247325143,2026-08-26
bfg_q6,bioscancast,2026-08-26,15 to 29,1.4575809024144398e-05,2026-08-26
bfg_q6,bioscancast,2026-08-26,30 to 59,2.233915987993784e-14,2026-08-26
bfg_q6,bioscancast,2026-08-26,60 or more,1.704796965416059e-14,2026-08-26
bfg_q6,bioscancast_baseline,2026-08-26,0 to 4,0.5,2026-08-26
bfg_q6,bioscancast_baseline,2026-08-26,5 to 14,0.3,2026-08-26
bfg_q6,bioscancast_baseline,2026-08-26,15 to 29,0.1,2026-08-26
bfg_q6,bioscancast_baseline,2026-08-26,30 to 59,0.05,2026-08-26
bfg_q6,bioscancast_baseline,2026-08-26,60 or more,0.05,2026-08-26
bfg_q7,bioscancast,2026-08-26,YES,0.0005492031154648506,2026-08-26
bfg_q7,bioscancast,2026-08-26,NO,0.9994507968845352,2026-08-26
bfg_q7,bioscancast_baseline,2026-08-26,YES,0.3,2026-08-26
bfg_q7,bioscancast_baseline,2026-08-26,NO,0.7,2026-08-26
bfg_q8,bioscancast,2026-08-26,H5N1,0.9994650269184162,2026-08-26
bfg_q8,bioscancast,2026-08-26,H5N5,6.833325062559848e-05,2026-08-26
bfg_q8,bioscancast,2026-08-26,Another H5Nx,0.0003581675570307136,2026-08-26
bfg_q8,bioscancast,2026-08-26,No human H5 cases reported in the period,0.00010847227392748162,2026-08-26
bfg_q8,bioscancast_baseline,2026-08-26,H5N1,0.6,2026-08-26
bfg_q8,bioscancast_baseline,2026-08-26,H5N5,0.2,2026-08-26
bfg_q8,bioscancast_baseline,2026-08-26,Another H5Nx,0.15,2026-08-26
bfg_q8,bioscancast_baseline,2026-08-26,No human H5 cases reported in the period,0.05,2026-08-26
bfg_q9,bioscancast,2026-08-26,exactly 20,0.07999999999999999,2026-08-26
bfg_q9,bioscancast,2026-08-26,21 to 23,0.2,2026-08-26
bfg_q9,bioscancast,2026-08-26,24 to 26,0.39,2026-08-26
bfg_q9,bioscancast,2026-08-26,27 or more,0.33,2026-08-26
bfg_q9,bioscancast_baseline,2026-08-26,exactly 20,0.15,2026-08-26
bfg_q9,bioscancast_baseline,2026-08-26,21 to 23,0.25,2026-08-26
bfg_q9,bioscancast_baseline,2026-08-26,24 to 26,0.3,2026-08-26
bfg_q9,bioscancast_baseline,2026-08-26,27 or more,0.3,2026-08-26
bfg_q10,bioscancast,2026-08-26,0,0.9839479253326907,2026-08-26
bfg_q10,bioscancast,2026-08-26,1,0.01592397656102466,2026-08-26
bfg_q10,bioscancast,2026-08-26,2 or more,0.00012809810628465872,2026-08-26
bfg_q10,bioscancast_baseline,2026-08-26,0,0.4,2026-08-26
bfg_q10,bioscancast_baseline,2026-08-26,1,0.3,2026-08-26
bfg_q10,bioscancast_baseline,2026-08-26,2 or more,0.3,2026-08-26
bfg_q11,bioscancast,2026-08-26,"under 200,000",0.09339567625151238,2026-08-26
bfg_q11,bioscancast,2026-08-26,"200,000 to 299,999",0.25151860601905646,2026-08-26
bfg_q11,bioscancast,2026-08-26,"300,000 to 449,999",0.3783850648703727,2026-08-26
bfg_q11,bioscancast,2026-08-26,"450,000 to 649,999",0.19427083531376374,2026-08-26
bfg_q11,bioscancast,2026-08-26,"650,000 or more",0.08242981754529467,2026-08-26
bfg_q11,bioscancast_baseline,2026-08-26,"under 200,000",0.4,2026-08-26
bfg_q11,bioscancast_baseline,2026-08-26,"200,000 to 299,999",0.3,2026-08-26
bfg_q11,bioscancast_baseline,2026-08-26,"300,000 to 449,999",0.2,2026-08-26
bfg_q11,bioscancast_baseline,2026-08-26,"450,000 to 649,999",0.05,2026-08-26
bfg_q11,bioscancast_baseline,2026-08-26,"650,000 or more",0.05,2026-08-26
bfg_q12,bioscancast,2026-08-26,YES,0.0009208134351231454,2026-08-26
bfg_q12,bioscancast,2026-08-26,NO,0.9990791865648768,2026-08-26
bfg_q12,bioscancast_baseline,2026-08-26,YES,0.3,2026-08-26
bfg_q12,bioscancast_baseline,2026-08-26,NO,0.7,2026-08-26
bfg_q13,bioscancast,2026-08-26,"under 3,000",0.18000221532109664,2026-08-26
bfg_q13,bioscancast,2026-08-26,"3,000 to 6,999",0.3213317707299403,2026-08-26
bfg_q13,bioscancast,2026-08-26,"7,000 to 11,999",0.26966957316930534,2026-08-26
bfg_q13,bioscancast,2026-08-26,"12,000 to 19,999",0.1496677651595054,2026-08-26
bfg_q13,bioscancast,2026-08-26,"20,000 or more",0.07932867562015222,2026-08-26
bfg_q13,bioscancast_baseline,2026-08-26,"under 3,000",0.25,2026-08-26
bfg_q13,bioscancast_baseline,2026-08-26,"3,000 to 6,999",0.35,2026-08-26
bfg_q13,bioscancast_baseline,2026-08-26,"7,000 to 11,999",0.2,2026-08-26
bfg_q13,bioscancast_baseline,2026-08-26,"12,000 to 19,999",0.1,2026-08-26
bfg_q13,bioscancast_baseline,2026-08-26,"20,000 or more",0.1,2026-08-26
bfg_q14,bioscancast,2026-08-26,"under 3,000",0.9969673562712825,2026-08-26
bfg_q14,bioscancast,2026-08-26,"3,000 to 3,999",0.003032632175645491,2026-08-26
bfg_q14,bioscancast,2026-08-26,"4,000 to 5,499",8.867470275062495e-09,2026-08-26
bfg_q14,bioscancast,2026-08-26,"5,500 to 7,999",2.6855438071904993e-09,2026-08-26
bfg_q14,bioscancast,2026-08-26,"8,000 or more",5.785828739811513e-14,2026-08-26
bfg_q14,bioscancast_baseline,2026-08-26,"under 3,000",0.4,2026-08-26
bfg_q14,bioscancast_baseline,2026-08-26,"3,000 to 3,999",0.3,2026-08-26
bfg_q14,bioscancast_baseline,2026-08-26,"4,000 to 5,499",0.15,2026-08-26
bfg_q14,bioscancast_baseline,2026-08-26,"5,500 to 7,999",0.1,2026-08-26
bfg_q14,bioscancast_baseline,2026-08-26,"8,000 or more",0.05,2026-08-26
bfg_q15,bioscancast,2026-08-26,YES,0.11612159523299385,2026-08-26
bfg_q15,bioscancast,2026-08-26,NO,0.8838784047670061,2026-08-26
bfg_q15,bioscancast_baseline,2026-08-26,YES,0.6,2026-08-26
bfg_q15,bioscancast_baseline,2026-08-26,NO,0.4,2026-08-26
bfg_q16,bioscancast,2026-08-26,0,0.9723565724664048,2026-08-26
bfg_q16,bioscancast,2026-08-26,1,0.01969878748148615,2026-08-26
bfg_q16,bioscancast,2026-08-26,2 to 3,0.007265600377135224,2026-08-26
bfg_q16,bioscancast,2026-08-26,4 to 6,0.0006790360176268726,2026-08-26
bfg_q16,bioscancast,2026-08-26,7 or more,3.657346880391103e-09,2026-08-26
bfg_q16,bioscancast_baseline,2026-08-26,0,0.6,2026-08-26
bfg_q16,bioscancast_baseline,2026-08-26,1,0.2,2026-08-26
bfg_q16,bioscancast_baseline,2026-08-26,2 to 3,0.1,2026-08-26
bfg_q16,bioscancast_baseline,2026-08-26,4 to 6,0.05,2026-08-26
bfg_q16,bioscancast_baseline,2026-08-26,7 or more,0.05,2026-08-26
bfg_q17,bioscancast,2026-08-26,"under 175,000",0.05000000000000001,2026-08-26
bfg_q17,bioscancast,2026-08-26,"175,000 to 274,999",0.12000000000000001,2026-08-26
bfg_q17,bioscancast,2026-08-26,"275,000 to 399,999",0.23000000000000004,2026-08-26
bfg_q17,bioscancast,2026-08-26,"400,000 to 599,999",0.3400000000000001,2026-08-26
bfg_q17,bioscancast,2026-08-26,"600,000 or more",0.26,2026-08-26
bfg_q17,bioscancast_baseline,2026-08-26,"under 175,000",0.15,2026-08-26
bfg_q17,bioscancast_baseline,2026-08-26,"175,000 to 274,999",0.25,2026-08-26
bfg_q17,bioscancast_baseline,2026-08-26,"275,000 to 399,999",0.25,2026-08-26
bfg_q17,bioscancast_baseline,2026-08-26,"400,000 to 599,999",0.2,2026-08-26
bfg_q17,bioscancast_baseline,2026-08-26,"600,000 or more",0.15,2026-08-26
bfg_q18,bioscancast,2026-08-26,under 1.5M,0.10440418688255967,2026-08-26
bfg_q18,bioscancast,2026-08-26,1.5M to 1.99M,0.20972824631751022,2026-08-26
bfg_q18,bioscancast,2026-08-26,2.0M to 2.99M,0.35941678603568195,2026-08-26
bfg_q18,bioscancast,2026-08-26,3.0M to 4.49M,0.20080619970630256,2026-08-26
bfg_q18,bioscancast,2026-08-26,4.5M or more,0.12564458105794568,2026-08-26
bfg_q18,bioscancast_baseline,2026-08-26,under 1.5M,0.25,2026-08-26
bfg_q18,bioscancast_baseline,2026-08-26,1.5M to 1.99M,0.3,2026-08-26
bfg_q18,bioscancast_baseline,2026-08-26,2.0M to 2.99M,0.2,2026-08-26
bfg_q18,bioscancast_baseline,2026-08-26,3.0M to 4.49M,0.15,2026-08-26
bfg_q18,bioscancast_baseline,2026-08-26,4.5M or more,0.1,2026-08-26
bfg_q19,bioscancast,2026-08-26,0,0.13191655133335717,2026-08-26
bfg_q19,bioscancast,2026-08-26,1,0.27774412503472695,2026-08-26
bfg_q19,bioscancast,2026-08-26,2 to 3,0.3683865875567689,2026-08-26
bfg_q19,bioscancast,2026-08-26,4 to 5,0.15100675513981165,2026-08-26
bfg_q19,bioscancast,2026-08-26,6 or more,0.07094598093533523,2026-08-26
bfg_q19,bioscancast_baseline,2026-08-26,0,0.4,2026-08-26
bfg_q19,bioscancast_baseline,2026-08-26,1,0.3,2026-08-26
bfg_q19,bioscancast_baseline,2026-08-26,2 to 3,0.2,2026-08-26
bfg_q19,bioscancast_baseline,2026-08-26,4 to 5,0.1,2026-08-26
bfg_q19,bioscancast_baseline,2026-08-26,6 or more,0.0,2026-08-26
bfg_q20,bioscancast,2026-08-26,8 or fewer,0.28006683420194955,2026-08-26
bfg_q20,bioscancast,2026-08-26,9 to 11,0.323376371093108,2026-08-26
bfg_q20,bioscancast,2026-08-26,12 to 14,0.22005251258724606,2026-08-26
bfg_q20,bioscancast,2026-08-26,15 to 17,0.12002864322940696,2026-08-26
bfg_q20,bioscancast,2026-08-26,18 or more,0.05647563888828941,2026-08-26
bfg_q20,bioscancast_baseline,2026-08-26,8 or fewer,0.25,2026-08-26
bfg_q20,bioscancast_baseline,2026-08-26,9 to 11,0.35,2026-08-26
bfg_q20,bioscancast_baseline,2026-08-26,12 to 14,0.2,2026-08-26
bfg_q20,bioscancast_baseline,2026-08-26,15 to 17,0.1,2026-08-26
bfg_q20,bioscancast_baseline,2026-08-26,18 or more,0.1,2026-08-26
bfg_q21,bioscancast,2026-08-26,YES,0.0173397655249323,2026-08-26
bfg_q21,bioscancast,2026-08-26,NO,0.9826602344750677,2026-08-26
bfg_q21,bioscancast_baseline,2026-08-26,YES,0.3,2026-08-26
bfg_q21,bioscancast_baseline,2026-08-26,NO,0.7,2026-08-26
bfg_q22,bioscancast,2026-08-26,15 or fewer,4.209407677007696e-06,2026-08-26
bfg_q22,bioscancast,2026-08-26,16 to 30,0.9467605163627291,2026-08-26
bfg_q22,bioscancast,2026-08-26,31 to 50,0.05323524971455184,2026-08-26
bfg_q22,bioscancast,2026-08-26,51 to 79,2.4515042098299466e-08,2026-08-26
bfg_q22,bioscancast,2026-08-26,80 or more,7.168241794846283e-18,2026-08-26
bfg_q22,bioscancast_baseline,2026-08-26,15 or fewer,0.6,2026-08-26
bfg_q22,bioscancast_baseline,2026-08-26,16 to 30,0.2,2026-08-26
bfg_q22,bioscancast_baseline,2026-08-26,31 to 50,0.1,2026-08-26
bfg_q22,bioscancast_baseline,2026-08-26,51 to 79,0.05,2026-08-26
bfg_q22,bioscancast_baseline,2026-08-26,80 or more,0.05,2026-08-26
bfg_q23,bioscancast,2026-08-26,YES,0.9095862910312248,2026-08-26
bfg_q23,bioscancast,2026-08-26,NO,0.09041370896877515,2026-08-26
bfg_q23,bioscancast_baseline,2026-08-26,YES,0.6,2026-08-26
bfg_q23,bioscancast_baseline,2026-08-26,NO,0.4,2026-08-26
bfg_q24,bioscancast,2026-08-26,"under 250,000",0.06429981871230685,2026-08-26
bfg_q24,bioscancast,2026-08-26,"250,000 to 374,999",0.11684052469750617,2026-08-26
bfg_q24,bioscancast,2026-08-26,"375,000 to 524,999",0.1685131965394704,2026-08-26
bfg_q24,bioscancast,2026-08-26,"525,000 to 749,999",0.21990228674743387,2026-08-26
bfg_q24,bioscancast,2026-08-26,"750,000 or more",0.43044417330328266,2026-08-26
bfg_q24,bioscancast_baseline,2026-08-26,"under 250,000",0.4,2026-08-26
bfg_q24,bioscancast_baseline,2026-08-26,"250,000 to 374,999",0.3,2026-08-26
bfg_q24,bioscancast_baseline,2026-08-26,"375,000 to 524,999",0.15,2026-08-26
bfg_q24,bioscancast_baseline,2026-08-26,"525,000 to 749,999",0.1,2026-08-26
bfg_q24,bioscancast_baseline,2026-08-26,"750,000 or more",0.05,2026-08-26
bfg_q25,bioscancast,2026-08-26,"under 2,000",0.08002509350135377,2026-08-26
bfg_q25,bioscancast,2026-08-26,"2,000 to 2,999",0.18005646037804604,2026-08-26
bfg_q25,bioscancast,2026-08-26,"3,000 to 3,999",0.33673903364081276,2026-08-26
bfg_q25,bioscancast,2026-08-26,"4,000 to 5,499",0.26337407497646287,2026-08-26
bfg_q25,bioscancast,2026-08-26,"5,500 or more",0.1398053375033247,2026-08-26
bfg_q25,bioscancast_baseline,2026-08-26,"under 2,000",0.25,2026-08-26
bfg_q25,bioscancast_baseline,2026-08-26,"2,000 to 2,999",0.35,2026-08-26
bfg_q25,bioscancast_baseline,2026-08-26,"3,000 to 3,999",0.2,2026-08-26
bfg_q25,bioscancast_baseline,2026-08-26,"4,000 to 5,499",0.1,2026-08-26
bfg_q25,bioscancast_baseline,2026-08-26,"5,500 or more",0.1,2026-08-26
