question_id,forecast_source,forecast_version,option,probability,forecast_date
bfg_q20,bioscancast,2026-08-19,8 or fewer,0.1838890261149031,2026-08-19
bfg_q20,bioscancast,2026-08-19,9 to 11,0.2830227956475844,2026-08-19
bfg_q20,bioscancast,2026-08-19,12 to 14,0.2856929797162124,2026-08-19
bfg_q20,bioscancast,2026-08-19,15 to 17,0.16707426807461873,2026-08-19
bfg_q20,bioscancast,2026-08-19,18 or more,0.0803209304466812,2026-08-19
bfg_q20,bioscancast_baseline,2026-08-19,8 or fewer,0.25,2026-08-19
bfg_q20,bioscancast_baseline,2026-08-19,9 to 11,0.35,2026-08-19
bfg_q20,bioscancast_baseline,2026-08-19,12 to 14,0.2,2026-08-19
bfg_q20,bioscancast_baseline,2026-08-19,15 to 17,0.1,2026-08-19
bfg_q20,bioscancast_baseline,2026-08-19,18 or more,0.1,2026-08-19
bfg_q21,bioscancast,2026-08-19,YES,0.1776299996746103,2026-08-19
bfg_q21,bioscancast,2026-08-19,NO,0.8223700003253896,2026-08-19
bfg_q21,bioscancast_baseline,2026-08-19,YES,0.3,2026-08-19
bfg_q21,bioscancast_baseline,2026-08-19,NO,0.7,2026-08-19
bfg_q22,bioscancast,2026-08-19,15 or fewer,0.9761938597583258,2026-08-19
bfg_q22,bioscancast,2026-08-19,16 to 30,0.020039342141702717,2026-08-19
bfg_q22,bioscancast,2026-08-19,31 to 50,0.002719757166720524,2026-08-19
bfg_q22,bioscancast,2026-08-19,51 to 79,0.000661684498676105,2026-08-19
bfg_q22,bioscancast,2026-08-19,80 or more,0.00038535643457485115,2026-08-19
bfg_q22,bioscancast_baseline,2026-08-19,15 or fewer,0.6,2026-08-19
bfg_q22,bioscancast_baseline,2026-08-19,16 to 30,0.2,2026-08-19
bfg_q22,bioscancast_baseline,2026-08-19,31 to 50,0.1,2026-08-19
bfg_q22,bioscancast_baseline,2026-08-19,51 to 79,0.05,2026-08-19
bfg_q22,bioscancast_baseline,2026-08-19,80 or more,0.05,2026-08-19
bfg_q23,bioscancast,2026-08-19,YES,0.6500531395934809,2026-08-19
bfg_q23,bioscancast,2026-08-19,NO,0.34994686040651907,2026-08-19
bfg_q23,bioscancast_baseline,2026-08-19,YES,0.6,2026-08-19
bfg_q23,bioscancast_baseline,2026-08-19,NO,0.4,2026-08-19
bfg_q24,bioscancast,2026-08-19,"under 250,000",0.12732641111313567,2026-08-19
bfg_q24,bioscancast,2026-08-19,"250,000 to 374,999",0.239637480571157,2026-08-19
bfg_q24,bioscancast,2026-08-19,"375,000 to 524,999",0.2954984240233604,2026-08-19
bfg_q24,bioscancast,2026-08-19,"525,000 to 749,999",0.2102112731792112,2026-08-19
bfg_q24,bioscancast,2026-08-19,"750,000 or more",0.12732641111313572,2026-08-19
bfg_q24,bioscancast_baseline,2026-08-19,"under 250,000",0.4,2026-08-19
bfg_q24,bioscancast_baseline,2026-08-19,"250,000 to 374,999",0.3,2026-08-19
bfg_q24,bioscancast_baseline,2026-08-19,"375,000 to 524,999",0.15,2026-08-19
bfg_q24,bioscancast_baseline,2026-08-19,"525,000 to 749,999",0.1,2026-08-19
bfg_q24,bioscancast_baseline,2026-08-19,"750,000 or more",0.05,2026-08-19
bfg_q25,bioscancast,2026-08-19,"under 2,000",0.06574359196663306,2026-08-19
bfg_q25,bioscancast,2026-08-19,"2,000 to 2,999",0.22852647740655926,2026-08-19
bfg_q25,bioscancast,2026-08-19,"3,000 to 3,999",0.32651173255400595,2026-08-19
bfg_q25,bioscancast,2026-08-19,"4,000 to 5,499",0.21708055775483562,2026-08-19
bfg_q25,bioscancast,2026-08-19,"5,500 or more",0.16213764031796618,2026-08-19
bfg_q25,bioscancast_baseline,2026-08-19,"under 2,000",0.25,2026-08-19
bfg_q25,bioscancast_baseline,2026-08-19,"2,000 to 2,999",0.35,2026-08-19
bfg_q25,bioscancast_baseline,2026-08-19,"3,000 to 3,999",0.2,2026-08-19
bfg_q25,bioscancast_baseline,2026-08-19,"4,000 to 5,499",0.1,2026-08-19
bfg_q25,bioscancast_baseline,2026-08-19,"5,500 or more",0.1,2026-08-19
bfg_q1,bioscancast,2026-08-26,"under 2,500",0.08767238044867309,2026-08-26
bfg_q1,bioscancast,2026-08-26,"2,500 to 4,999",0.182365900299737,2026-08-26
bfg_q1,bioscancast,2026-08-26,"5,000 to 9,999",0.3488534173577274,2026-08-26
bfg_q1,bioscancast,2026-08-26,"10,000 to 19,999",0.2662249836085282,2026-08-26
bfg_q1,bioscancast,2026-08-26,"20,000 or more",0.1148833182853342,2026-08-26
bfg_q1,bioscancast_baseline,2026-08-26,"under 2,500",0.1,2026-08-26
bfg_q1,bioscancast_baseline,2026-08-26,"2,500 to 4,999",0.3,2026-08-26
bfg_q1,bioscancast_baseline,2026-08-26,"5,000 to 9,999",0.4,2026-08-26
bfg_q1,bioscancast_baseline,2026-08-26,"10,000 to 19,999",0.15,2026-08-26
bfg_q1,bioscancast_baseline,2026-08-26,"20,000 or more",0.05,2026-08-26
bfg_q2,bioscancast,2026-08-26,under 750,0.039103724389931774,2026-08-26
bfg_q2,bioscancast,2026-08-26,"750 to 1,499",0.0964380772417406,2026-08-26
bfg_q2,bioscancast,2026-08-26,"1,500 to 2,999",0.17905036098413993,2026-08-26
bfg_q2,bioscancast,2026-08-26,"3,000 to 4,999",0.3857523089669624,2026-08-26
bfg_q2,bioscancast,2026-08-26,"5,000 or more",0.2996555284172254,2026-08-26
bfg_q2,bioscancast_baseline,2026-08-26,under 750,0.2,2026-08-26
bfg_q2,bioscancast_baseline,2026-08-26,"750 to 1,499",0.3,2026-08-26
bfg_q2,bioscancast_baseline,2026-08-26,"1,500 to 2,999",0.25,2026-08-26
bfg_q2,bioscancast_baseline,2026-08-26,"3,000 to 4,999",0.15,2026-08-26
bfg_q2,bioscancast_baseline,2026-08-26,"5,000 or more",0.1,2026-08-26
bfg_q3,bioscancast,2026-08-26,YES,0.4993127142355535,2026-08-26
bfg_q3,bioscancast,2026-08-26,NO,0.5006872857644465,2026-08-26
bfg_q3,bioscancast_baseline,2026-08-26,YES,0.4,2026-08-26
bfg_q3,bioscancast_baseline,2026-08-26,NO,0.6,2026-08-26
bfg_q4,bioscancast,2026-08-26,exactly 1,0.7858858612560996,2026-08-26
bfg_q4,bioscancast,2026-08-26,2,0.15889040989940773,2026-08-26
bfg_q4,bioscancast,2026-08-26,3,0.044856480107705266,2026-08-26
bfg_q4,bioscancast,2026-08-26,4 or more,0.010367248736787465,2026-08-26
bfg_q4,bioscancast_baseline,2026-08-26,exactly 1,0.4,2026-08-26
bfg_q4,bioscancast_baseline,2026-08-26,2,0.3,2026-08-26
bfg_q4,bioscancast_baseline,2026-08-26,3,0.2,2026-08-26
bfg_q4,bioscancast_baseline,2026-08-26,4 or more,0.1,2026-08-26
bfg_q5,bioscancast,2026-08-26,"trials ongoing, no efficacy results reported",0.4311723998726495,2026-08-26
bfg_q5,bioscancast,2026-08-26,interim efficacy results reported from any BVD vaccine or therapeutic trial,0.3220430065622893,2026-08-26
bfg_q5,bioscancast,2026-08-26,emergency use authorization or WHO emergency use listing granted for any BVD vaccine or therapeutic,0.16452306237670744,2026-08-26
bfg_q5,bioscancast,2026-08-26,vaccine or therapeutic deployed at scale in affected countries beyond the trials,0.0822615311883537,2026-08-26
bfg_q5,bioscancast_baseline,2026-08-26,"trials ongoing, no efficacy results reported",0.4,2026-08-26
bfg_q5,bioscancast_baseline,2026-08-26,interim efficacy results reported from any BVD vaccine or therapeutic trial,0.3,2026-08-26
bfg_q5,bioscancast_baseline,2026-08-26,emergency use authorization or WHO emergency use listing granted for any BVD vaccine or therapeutic,0.2,2026-08-26
bfg_q5,bioscancast_baseline,2026-08-26,vaccine or therapeutic deployed at scale in affected countries beyond the trials,0.1,2026-08-26
bfg_q6,bioscancast,2026-08-26,0 to 4,0.29737203189703754,2026-08-26
bfg_q6,bioscancast,2026-08-26,5 to 14,0.4589012437967842,2026-08-26
bfg_q6,bioscancast,2026-08-26,15 to 29,0.1580024689653158,2026-08-26
bfg_q6,bioscancast,2026-08-26,30 to 59,0.051683655315906275,2026-08-26
bfg_q6,bioscancast,2026-08-26,60 or more,0.03404060002495624,2026-08-26
bfg_q6,bioscancast_baseline,2026-08-26,0 to 4,0.5,2026-08-26
bfg_q6,bioscancast_baseline,2026-08-26,5 to 14,0.3,2026-08-26
bfg_q6,bioscancast_baseline,2026-08-26,15 to 29,0.1,2026-08-26
bfg_q6,bioscancast_baseline,2026-08-26,30 to 59,0.05,2026-08-26
bfg_q6,bioscancast_baseline,2026-08-26,60 or more,0.05,2026-08-26
bfg_q7,bioscancast,2026-08-26,YES,0.008956208423793934,2026-08-26
bfg_q7,bioscancast,2026-08-26,NO,0.991043791576206,2026-08-26
bfg_q7,bioscancast_baseline,2026-08-26,YES,0.3,2026-08-26
bfg_q7,bioscancast_baseline,2026-08-26,NO,0.7,2026-08-26
bfg_q8,bioscancast,2026-08-26,H5N1,0.9904343571596286,2026-08-26
bfg_q8,bioscancast,2026-08-26,H5N5,0.001172054621110839,2026-08-26
bfg_q8,bioscancast,2026-08-26,Another H5Nx,0.0029533925775282114,2026-08-26
bfg_q8,bioscancast,2026-08-26,No human H5 cases reported in the period,0.005440195641732323,2026-08-26
bfg_q8,bioscancast_baseline,2026-08-26,H5N1,0.6,2026-08-26
bfg_q8,bioscancast_baseline,2026-08-26,H5N5,0.2,2026-08-26
bfg_q8,bioscancast_baseline,2026-08-26,Another H5Nx,0.15,2026-08-26
bfg_q8,bioscancast_baseline,2026-08-26,No human H5 cases reported in the period,0.05,2026-08-26
bfg_q9,bioscancast,2026-08-26,exactly 20,0.10112939804094252,2026-08-26
bfg_q9,bioscancast,2026-08-26,21 to 23,0.2494065425183446,2026-08-26
bfg_q9,bioscancast,2026-08-26,24 to 26,0.38690715801503966,2026-08-26
bfg_q9,bioscancast,2026-08-26,27 or more,0.2625569014256732,2026-08-26
bfg_q9,bioscancast_baseline,2026-08-26,exactly 20,0.15,2026-08-26
bfg_q9,bioscancast_baseline,2026-08-26,21 to 23,0.25,2026-08-26
bfg_q9,bioscancast_baseline,2026-08-26,24 to 26,0.3,2026-08-26
bfg_q9,bioscancast_baseline,2026-08-26,27 or more,0.3,2026-08-26
bfg_q10,bioscancast,2026-08-26,0,0.8678087855813051,2026-08-26
bfg_q10,bioscancast,2026-08-26,1,0.11978459485695978,2026-08-26
bfg_q10,bioscancast,2026-08-26,2 or more,0.012406619561735291,2026-08-26
bfg_q10,bioscancast_baseline,2026-08-26,0,0.4,2026-08-26
bfg_q10,bioscancast_baseline,2026-08-26,1,0.3,2026-08-26
bfg_q10,bioscancast_baseline,2026-08-26,2 or more,0.3,2026-08-26
bfg_q11,bioscancast,2026-08-26,"under 200,000",0.038759512175135735,2026-08-26
bfg_q11,bioscancast,2026-08-26,"200,000 to 299,999",0.12043481614549603,2026-08-26
bfg_q11,bioscancast,2026-08-26,"300,000 to 449,999",0.3441472596589405,2026-08-26
bfg_q11,bioscancast,2026-08-26,"450,000 to 649,999",0.32691038659670313,2026-08-26
bfg_q11,bioscancast,2026-08-26,"650,000 or more",0.16974802542372455,2026-08-26
bfg_q11,bioscancast_baseline,2026-08-26,"under 200,000",0.4,2026-08-26
bfg_q11,bioscancast_baseline,2026-08-26,"200,000 to 299,999",0.3,2026-08-26
bfg_q11,bioscancast_baseline,2026-08-26,"300,000 to 449,999",0.2,2026-08-26
bfg_q11,bioscancast_baseline,2026-08-26,"450,000 to 649,999",0.05,2026-08-26
bfg_q11,bioscancast_baseline,2026-08-26,"650,000 or more",0.05,2026-08-26
bfg_q12,bioscancast,2026-08-26,YES,0.037796929619526985,2026-08-26
bfg_q12,bioscancast,2026-08-26,NO,0.962203070380473,2026-08-26
bfg_q12,bioscancast_baseline,2026-08-26,YES,0.3,2026-08-26
bfg_q12,bioscancast_baseline,2026-08-26,NO,0.7,2026-08-26
bfg_q13,bioscancast,2026-08-26,"under 3,000",0.19421464505315247,2026-08-26
bfg_q13,bioscancast,2026-08-26,"3,000 to 6,999",0.3245519596616164,2026-08-26
bfg_q13,bioscancast,2026-08-26,"7,000 to 11,999",0.2901181440640375,2026-08-26
bfg_q13,bioscancast,2026-08-26,"12,000 to 19,999",0.11956596423388594,2026-08-26
bfg_q13,bioscancast,2026-08-26,"20,000 or more",0.07154928698730764,2026-08-26
bfg_q13,bioscancast_baseline,2026-08-26,"under 3,000",0.4,2026-08-26
bfg_q13,bioscancast_baseline,2026-08-26,"3,000 to 6,999",0.3,2026-08-26
bfg_q13,bioscancast_baseline,2026-08-26,"7,000 to 11,999",0.15,2026-08-26
bfg_q13,bioscancast_baseline,2026-08-26,"12,000 to 19,999",0.1,2026-08-26
bfg_q13,bioscancast_baseline,2026-08-26,"20,000 or more",0.05,2026-08-26
bfg_q14,bioscancast,2026-08-26,"under 3,000",0.04003121385736997,2026-08-26
bfg_q14,bioscancast,2026-08-26,"3,000 to 3,999",0.8292701308844521,2026-08-26
bfg_q14,bioscancast,2026-08-26,"4,000 to 5,499",0.1085342344018624,2026-08-26
bfg_q14,bioscancast,2026-08-26,"5,500 to 7,999",0.01793960717908629,2026-08-26
bfg_q14,bioscancast,2026-08-26,"8,000 or more",0.004224813677229048,2026-08-26
bfg_q14,bioscancast_baseline,2026-08-26,"under 3,000",0.4,2026-08-26
bfg_q14,bioscancast_baseline,2026-08-26,"3,000 to 3,999",0.3,2026-08-26
bfg_q14,bioscancast_baseline,2026-08-26,"4,000 to 5,499",0.15,2026-08-26
bfg_q14,bioscancast_baseline,2026-08-26,"5,500 to 7,999",0.1,2026-08-26
bfg_q14,bioscancast_baseline,2026-08-26,"8,000 or more",0.05,2026-08-26
bfg_q15,bioscancast,2026-08-26,YES,0.3624224860614227,2026-08-26
bfg_q15,bioscancast,2026-08-26,NO,0.6375775139385774,2026-08-26
bfg_q15,bioscancast_baseline,2026-08-26,YES,0.6,2026-08-26
bfg_q15,bioscancast_baseline,2026-08-26,NO,0.4,2026-08-26
bfg_q16,bioscancast,2026-08-26,0,0.16280366152781986,2026-08-26
bfg_q16,bioscancast,2026-08-26,1,0.25293441459377575,2026-08-26
bfg_q16,bioscancast,2026-08-26,2 to 3,0.34098082105191785,2026-08-26
bfg_q16,bioscancast,2026-08-26,4 to 6,0.16932263133881784,2026-08-26
bfg_q16,bioscancast,2026-08-26,7 or more,0.07395847148766876,2026-08-26
bfg_q16,bioscancast_baseline,2026-08-26,0,0.6,2026-08-26
bfg_q16,bioscancast_baseline,2026-08-26,1,0.2,2026-08-26
bfg_q16,bioscancast_baseline,2026-08-26,2 to 3,0.1,2026-08-26
bfg_q16,bioscancast_baseline,2026-08-26,4 to 6,0.05,2026-08-26
bfg_q16,bioscancast_baseline,2026-08-26,7 or more,0.05,2026-08-26
bfg_q17,bioscancast,2026-08-26,"under 175,000",0.06592252028032725,2026-08-26
bfg_q17,bioscancast,2026-08-26,"175,000 to 274,999",0.09507672654788345,2026-08-26
bfg_q17,bioscancast,2026-08-26,"275,000 to 399,999",0.15092489573980294,2026-08-26
bfg_q17,bioscancast,2026-08-26,"400,000 to 599,999",0.2716855137576441,2026-08-26
bfg_q17,bioscancast,2026-08-26,"600,000 or more",0.4163903436743423,2026-08-26
bfg_q17,bioscancast_baseline,2026-08-26,"under 175,000",0.15,2026-08-26
bfg_q17,bioscancast_baseline,2026-08-26,"175,000 to 274,999",0.25,2026-08-26
bfg_q17,bioscancast_baseline,2026-08-26,"275,000 to 399,999",0.25,2026-08-26
bfg_q17,bioscancast_baseline,2026-08-26,"400,000 to 599,999",0.2,2026-08-26
bfg_q17,bioscancast_baseline,2026-08-26,"600,000 or more",0.15,2026-08-26
bfg_q18,bioscancast,2026-08-26,under 1.5M,0.06430695815604316,2026-08-26
bfg_q18,bioscancast,2026-08-26,1.5M to 1.99M,0.11685349792774079,2026-08-26
bfg_q18,bioscancast,2026-08-26,2.0M to 2.99M,0.33391350093323996,2026-08-26
bfg_q18,bioscancast,2026-08-26,3.0M to 4.49M,0.30338054938523207,2026-08-26
bfg_q18,bioscancast,2026-08-26,4.5M or more,0.18154549359774402,2026-08-26
bfg_q18,bioscancast_baseline,2026-08-26,under 1.5M,0.25,2026-08-26
bfg_q18,bioscancast_baseline,2026-08-26,1.5M to 1.99M,0.3,2026-08-26
bfg_q18,bioscancast_baseline,2026-08-26,2.0M to 2.99M,0.2,2026-08-26
bfg_q18,bioscancast_baseline,2026-08-26,3.0M to 4.49M,0.15,2026-08-26
bfg_q18,bioscancast_baseline,2026-08-26,4.5M or more,0.1,2026-08-26
bfg_q19,bioscancast,2026-08-26,0,0.17493054783389486,2026-08-26
bfg_q19,bioscancast,2026-08-26,1,0.31786990078437793,2026-08-26
bfg_q19,bioscancast,2026-08-26,2 to 3,0.34986109566778967,2026-08-26
bfg_q19,bioscancast,2026-08-26,4 to 5,0.11965081165397502,2026-08-26
bfg_q19,bioscancast,2026-08-26,6 or more,0.037687644059962486,2026-08-26
bfg_q19,bioscancast_baseline,2026-08-26,0,0.4,2026-08-26
bfg_q19,bioscancast_baseline,2026-08-26,1,0.3,2026-08-26
bfg_q19,bioscancast_baseline,2026-08-26,2 to 3,0.2,2026-08-26
bfg_q19,bioscancast_baseline,2026-08-26,4 to 5,0.1,2026-08-26
bfg_q19,bioscancast_baseline,2026-08-26,6 or more,0.0,2026-08-26
bfg_q20,bioscancast,2026-08-26,8 or fewer,0.14579080097942151,2026-08-26
bfg_q20,bioscancast,2026-08-26,9 to 11,0.35379993444492003,2026-08-26
bfg_q20,bioscancast,2026-08-26,12 to 14,0.26854895151010033,2026-08-26
bfg_q20,bioscancast,2026-08-26,15 to 17,0.15162854333353717,2026-08-26
bfg_q20,bioscancast,2026-08-26,18 or more,0.08023176973202088,2026-08-26
bfg_q20,bioscancast_baseline,2026-08-26,8 or fewer,0.25,2026-08-26
bfg_q20,bioscancast_baseline,2026-08-26,9 to 11,0.35,2026-08-26
bfg_q20,bioscancast_baseline,2026-08-26,12 to 14,0.2,2026-08-26
bfg_q20,bioscancast_baseline,2026-08-26,15 to 17,0.1,2026-08-26
bfg_q20,bioscancast_baseline,2026-08-26,18 or more,0.1,2026-08-26
bfg_q21,bioscancast,2026-08-26,YES,0.2247706422018348,2026-08-26
bfg_q21,bioscancast,2026-08-26,NO,0.7752293577981653,2026-08-26
bfg_q21,bioscancast_baseline,2026-08-26,YES,0.3,2026-08-26
bfg_q21,bioscancast_baseline,2026-08-26,NO,0.7,2026-08-26
bfg_q22,bioscancast,2026-08-26,15 or fewer,0.42798618534215976,2026-08-26
bfg_q22,bioscancast,2026-08-26,16 to 30,0.3825783640498514,2026-08-26
bfg_q22,bioscancast,2026-08-26,31 to 50,0.12514391976505346,2026-08-26
bfg_q22,bioscancast,2026-08-26,51 to 79,0.044746636909529,2026-08-26
bfg_q22,bioscancast,2026-08-26,80 or more,0.019544893933406384,2026-08-26
bfg_q22,bioscancast_baseline,2026-08-26,15 or fewer,0.6,2026-08-26
bfg_q22,bioscancast_baseline,2026-08-26,16 to 30,0.2,2026-08-26
bfg_q22,bioscancast_baseline,2026-08-26,31 to 50,0.1,2026-08-26
bfg_q22,bioscancast_baseline,2026-08-26,51 to 79,0.05,2026-08-26
bfg_q22,bioscancast_baseline,2026-08-26,80 or more,0.05,2026-08-26
bfg_q23,bioscancast,2026-08-26,YES,0.6442782672736934,2026-08-26
bfg_q23,bioscancast,2026-08-26,NO,0.35572173272630664,2026-08-26
bfg_q23,bioscancast_baseline,2026-08-26,YES,0.6,2026-08-26
bfg_q23,bioscancast_baseline,2026-08-26,NO,0.4,2026-08-26
bfg_q24,bioscancast,2026-08-26,"under 250,000",0.13241222812720863,2026-08-26
bfg_q24,bioscancast,2026-08-26,"250,000 to 374,999",0.3866012582922077,2026-08-26
bfg_q24,bioscancast,2026-08-26,"375,000 to 524,999",0.24920935466423444,2026-08-26
bfg_q24,bioscancast,2026-08-26,"525,000 to 749,999",0.1515741634254366,2026-08-26
bfg_q24,bioscancast,2026-08-26,"750,000 or more",0.0802029954909126,2026-08-26
bfg_q24,bioscancast_baseline,2026-08-26,"under 250,000",0.4,2026-08-26
bfg_q24,bioscancast_baseline,2026-08-26,"250,000 to 374,999",0.3,2026-08-26
bfg_q24,bioscancast_baseline,2026-08-26,"375,000 to 524,999",0.15,2026-08-26
bfg_q24,bioscancast_baseline,2026-08-26,"525,000 to 749,999",0.1,2026-08-26
bfg_q24,bioscancast_baseline,2026-08-26,"750,000 or more",0.05,2026-08-26
bfg_q25,bioscancast,2026-08-26,"under 2,000",0.06396407739692699,2026-08-26
bfg_q25,bioscancast,2026-08-26,"2,000 to 2,999",0.09937563025054003,2026-08-26
bfg_q25,bioscancast,2026-08-26,"3,000 to 3,999",0.19452121959430033,2026-08-26
bfg_q25,bioscancast,2026-08-26,"4,000 to 5,499",0.21875406760022342,2026-08-26
bfg_q25,bioscancast,2026-08-26,"5,500 or more",0.42338500515800936,2026-08-26
bfg_q25,bioscancast_baseline,2026-08-26,"under 2,000",0.25,2026-08-26
bfg_q25,bioscancast_baseline,2026-08-26,"2,000 to 2,999",0.35,2026-08-26
bfg_q25,bioscancast_baseline,2026-08-26,"3,000 to 3,999",0.2,2026-08-26
bfg_q25,bioscancast_baseline,2026-08-26,"4,000 to 5,499",0.1,2026-08-26
bfg_q25,bioscancast_baseline,2026-08-26,"5,500 or more",0.1,2026-08-26
